Id,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,Bankrupt
3444,-0.039325,0.92672,-0.32365,0.41352,-244.01,0.019641,-0.039325,0.0701,1.0605,0.064963,-0.039325,-0.07126,0.016671000000000002,-0.039325,29859,0.012224,1.0791,-0.039325,-0.057871000000000006,40.602,1.2779,0.037565,-0.057871000000000006,0.019641,0.064963,0.012224,0.58627,-0.41935,4.7356,1.3006,-0.057871000000000006,314.36,1.1611,0.040536,0.037565,0.68582,0.40712,0.43983,0.055279999999999996,0.079134,0.34536,0.055279999999999996,99.118,58.516000000000005,-0.52024,0.27655,43.06,-0.013089,-0.019261,0.24625,0.55186,0.86127,0.084171,0.56988,-17605.0,0.057089999999999995,-0.60535,0.94291,5.7705,8.9897,6.2376,296.42,1.2314,0.88047,0
4303,-0.025302,0.21729,0.1052,1.8337,65.645,0.037196,-0.024722,3.6021,0.96273,0.78271,-0.024722,-0.19592,0.13989000000000001,-0.024722,900.72,0.40523,4.6021,-0.024722,-0.039275,3.7925,0.94625,-0.027499,-0.040197000000000004,0.035125,0.78271,0.40256,-0.42059,0.13687,4.5977,0.3428,-0.039275,70.443,5.1815,-0.12655,-0.027499,0.66632,2.4678,0.87382,-0.043688,0.012007,0.083774,-0.043688,133.29,129.5,-3.8687,1.7819,3.6511,-0.14027,-0.22285,1.0648,0.12618,0.19299,1.0183,1.1369,4166.0,-0.038713,-0.032327,1.0387,0.1164,96.243,2.8185,73.17,4.9884,0.81894,0
3943,0.047164,0.38443,-0.023131,0.93983,-39.637,0,0.059057,1.6012,1.144,0.61557,0.059061,0.15362,0.10784,0.059057,1137.4,0.32092,2.6012,0.059057,0.051621,28.171,1.0195,0.058484,0.041226,0.18473,0.54049,0.28998,12232,-0.036216,3.7518,0.28919,0.051626,128.84,2.8329,2.8329,0.054989,1.144,?,0.61557,0.048066000000000005,0.14303,0.10435,0.051121,97.729,69.559,0.53416,0.71015,29.593,-0.00583,-0.005096,0.93983,0.38443,0.353,0.96378,0.96378,-130.63,0.048066000000000005,0.076619,0.94865,0,12.957,5.2474,122.65,2.9759,1.7912,0
4025,0.011118,0.49832,0.33747,2.4066,82.342,-0.000113,0.011118,1.0067,1.3849,0.50168,0.026803,0.046338,0.098601,0.011118,1332,0.27403,2.0067,0.011118,0.008028,5.779,1.1297,0.026684,0.008028,0.14107,0.3136,0.27403,1.7012,0.79855,3.8397,0.33291,0.016718,61.598,5.9255,2.8529,-0.036745,1.3849,7.1609,0.57924,-0.026532,0.23475,0.10919,0.019268,137.33,131.55,0.50701,2.3152,5.6297,-0.098753,-0.071306,1.1587,0.23992,0.16876,1.1871,1.3707,2333.3,-0.026532,0.022161,0.99234,0.15462,63.159,2.7746,63.232,5.7724,3.2771,0
582,0.000721,0.08842,0.34288,4.8779,99.672,0.13521,0.003791,10.297,0.98828,0.91043,0.003791,0.042871,0.040756,0.003791,867.88,0.42056,11.31,0.003791,0.004155,38.12,1.0426,-0.013732,0.00079,0.17339,0.91043,0.38585,-0.14874,0.60292,4.446,-0.11815,0.004155,34.957,10.441,-0.1553,-0.013732,0.93149,?,0.91043,-0.01505,2.2331,0.14783,-0.01505,93.551,55.431000000000004,0.007568,3.8002,37.673,-0.047127,-0.051651999999999997,4.8779,0.08842,0.095773,1.6009,1.6009,9575.6,-0.011862000000000001,0.000792,1.0119,0,9.575,6.5847,35.372,10.319,1.6044,0
1722,0.10921,0.26884,0.16645,2.1822,-14.591,-0.005917,0.13495,2.7197,0.56484,0.73116,0.14538,0.95846,0.31373,0.13495,553.73,0.65916,3.7197,0.13495,0.23892,85.056,1.0984,0.14293,0.19335,0.27132,0.72461,0.56341,13.71,0.24028,5.0711,0.47595,0.23892,150.27,2.4824,1.3001,0.22284,0.56484,1.3717,0.8592,0.39452,0.33361,0.04839,0.25305,168.19,83.13600000000001,0.82972,1.2473,137.45,0.10068,0.17825,1.1429,0.1408,0.40284,1.0555,1.2403,2.1822,0.39452,0.14937,0.6111,0.17511,4.2913,4.3904,90.98700000000001,4.0116,0.81536,0
2353,0.015732,0.18357,0.77556,5.2248,221.16,0.48537,0.020383,4.1126,0.99983,0.75496,0.020383,0.11104,0.026212,0.020383,2182.3,0.16725,5.4475,0.020383,0.017402,18.58,0.83484,0.003998,0.013431,0.60249,0.75496,0.14191,0.034122,18.977,4.3014,-0.47213,0.017402,57.194,6.3818,0.021776,0.003998,1.2037,?,0.75496,0.0034130000000000002,4.0265,0.42155,0.0034130000000000002,68.548,49.968,0.26385,4.9,18.577,-0.006322,-0.005397,5.2248,0.18357,0.1567,18.473,18.473,15523.0,-0.000166,0.020838,1.0002,0,19.645,7.3047,57.20399999999999,6.3807,28.66,0
3442,0.062359,0.045405,0.011263,2.1684,11.025,0,0.062359,21.024,0.56429,0.95459,0.067334,6.4689,0.13999,0.062359,209.8,1.7398,22.024,0.062359,0.11051,0.0,0.27388,0,0.11051,0.5542,0.95314,1.7398,0,0.011504,4.5366,0.051134,0.25287,9.1802,39.759,8.4412,0.004223,0.56429,?,0.95459,0.007484,1.7206,0.090985,0.0,2.7926,2.7926,?,2.1684,0,-0.016635,-0.029479,0.46037,0.00964,0.025151,0.97497,0.97497,387.46,0.32078,0.065326,0.69147,0,?,130.7,6.2354,58.537,0.57634,0
5404,0.12713,0.2228,0.59975,3.7056,54.832,0,0.15912,3.4883,1.6051,0.7772,0.21635,0.71783,0.11308,0.15912,448.06,0.81463,4.4883,0.15912,0.099136,82.84299999999999,1.1882,0.16078,0.079205,0.3742,0.66256,0.67104,2.8096,3.3585,3.8511,-0.042145,0.09924,55.875,6.536,6.5029,0.15703,1.6652,?,0.7772,0.097835,1.3923,0.040549,0.10017000000000001,116.61,33.766999999999996,0.34897,2.0621,91.776,0.1384,0.086224,3.6868,0.22167,0.153,4.3522,4.3522,4256.3,0.097835,0.16358,0.9044399999999999,0,4.4059,10.809,50.409,7.2408,8.9884,0
287,0.18897,0.46586,0.088994,1.3286,-9.7952,0.35818,0.23179,1.0238,1.1448,0.47696,0.23179,0.85573,0.15012,0.23179,593.31,0.61519,2.1466,0.23179,0.12140999999999999,24.230999999999998,1.3279,0.22785,0.098985,0.441,0.47696,0.52328,1.3663,0.13902,5.6308,0.23722,0.12140999999999999,59.285,6.1567,0.48908,0.22785,1.9198,1.1955,0.67195,0.11935,0.070639,0.054187,0.11935,65.143,40.913000000000004,1.4911,0.86066,27.739,0.17304,0.090639,0.77245,0.27086,0.16243,0.74508,1.0497,38037.0,0.12649000000000002,0.3962,0.87351,0.40884,15.064,8.9215,51.787,7.0482,2.9823,0
5465,0.22121,0.42695,0.50181,2.1845,35.605,0,0.27699,1.3422,2.9746,0.57305,0.27744,0.6538,0.097868,0.27699,535.3,0.68186,2.3422,0.27699,0.09311699999999999,26.659000000000002,1.163,0.18322,0.074366,0.41275,0.47774,0.55122,404.69,6.7331,4.225,0.078663,0.093209,55.019,6.646,6.5947,0.16406,3.0088,?,0.57305,0.055152,0.47311,0.072114,0.061592999999999995,88.965,62.306000000000004,1.0182,1.6717,28.164,0.16908,0.056842,2.1676,0.42366,0.15047,7.6889,7.6889,8424.0,0.055152,0.38602,0.9359299999999999,0,13.691,5.8582,51.985,7.0213,39.912,0
3565,0.073893,0.80534,0.45138,9.6659,34.206,-0.77713,0.073893,0.24171,2.5641,0.19466,0.073893,1.4186,0.08012999999999999,0.073893,1430.7,0.25512,1.2417,0.073893,0.028819,37.554,1.2827,0,0.028819,0.15724,-0.70324,0.25512,?,0.90906,4.5228,0.28604,0.057637,9.0461,40.349,2.6096,0.02558,2.5641,0.32277,0.93715,0.009977,1.3878,0.20404,0.0,61.38,23.825,0.2801,4.601,45.817,-0.13156,-0.051311,0.62516,0.052087,0.024784,0.39204,1.8874,15042.0,0.18035,0.37959,0.83596,3.8142,9.7193,15.32,7.4147,49.227,5.1639,0
4121,-0.23704,0.10865,0.65987,7.0735,100.04,-0.84922,-0.23697,8.2041,1.6153,0.89135,-0.22449,-2.1811,-0.08912300000000001,-0.23697,-275.46,-1.3251,9.2041,-0.23697,-0.1467,35.554,0.95869,-0.23949,-0.14674,-0.96415,0.69486,-1.3257,-19.196,2.8506,2.4091,-0.09124,-0.1467,21.38,17.072,17.072,-0.23949,1.6153,?,0.89135,-0.14826,2.4755,-0.024723,-0.14826,112.88,77.324,-1.5064,5.6253,30.964,-0.33249,-0.20583,7.0735,0.10865,0.058575,3.8506,3.8506,169.25,-0.14826,-0.26593,1.1453,0,10.266,4.7204,24.55,14.868,6.9782,0
2,0.13024,0.22142,0.57751,3.6082,120.04,0.18764,0.16212,3.059,1.1415,0.67731,0.16212,0.73218,0.16568,0.16212,431.75,0.84539,4.5164,0.16212,0.14349,41.508,1.2362,0.14586,0.11528,0.23566,0.67731,0.70143,1.4737,2.8721,4.7622,0.050069,0.14349,81.653,4.4701,0.65878,0.14586,1.1698,?,0.67731,0.1291,1.3196,0.042587,0.1291,163.71,122.2,1.0137,3.028,47.382,0.1208,0.10692,3.6082,0.22142,0.22371,3.3684,3.3684,33401.0,0.12395999999999999,0.19229,0.8760399999999999,0,8.7934,2.987,71.531,5.1027,5.6188,0
907,0.01277,0.55356,0.24906,2.7452,38.353,0.00605,0.017093,0.8065,2.2759,0.44644,0.028814,0.11977,0.031051,0.017093,2859.1,0.12766,1.8065,0.017093,0.007509999999999999,0.31354,0.91347,0.028814,0.005611,0.22749,0.39943,0.11985,2.4583,0.40948,3.0681,0.24168,0.01266,23.11,15.794,4.0717,0.02202,2.2759,1.8741,0.65445,0.009675,0.11351,0.22396,0.01266,60.232,59.918,6.5317,2.7315,0.3166,-0.024762,-0.010879999999999999,0.70773,0.14271,0.063316,0.734,1.076,291.35,0.009675,0.028603,0.9925700000000001,0.46592,1164.1,6.0916,22.886999999999997,15.948,3.7419,0
3240,0.10223,0.58262,0.10714,1.3899,-7.6009,0,0.10223,0.71637,1.6676,0.41738,0.13018,0.37203,0.090557,0.10223,1408.3,0.25919,1.7164,0.10223,0.061304,29.552,0.88231,0.12821,0.061304,0.41196,0.40077,0.25919,4.5868,0.17334,3.8662,0.33376999999999996,0.077409,65.541,5.569,2.6265,0.13728,1.6676,1.2589,0.6135,0.082322,0.10717,0.10973,0.07688500000000001,77.15,47.598,0.75717,0.89855,32.203,0.079431,0.047633,0.65552,0.27478,0.17956,0.67528,0.99259,787.32,0.082322,0.24493,0.9388200000000001,0.46989,12.351,7.6684,60.146,6.0686,2.698,0
2482,0.12824,0.2728,0.31216,2.1443,20.606,0.46547,0.12824,2.6657,0.62496,0.7272,0.13475,0.47009,0.2743,0.12824,580.83,0.62841,3.6657,0.12824,0.20519,166.16,1.132,0.12042,0.20519,0.41997,0.59371,0.62841,18.482,0.75211,4.0803,0.15586,0.20519,196.95,1.8532,1.8532,0.1194,0.62496,?,0.7272,0.19105,0.64729,0.055579,0.19268,238.51,72.345,0.45074,1.1014,205.4,0.07723,0.12358,2.1443,0.2728,0.53959,1.7521,1.7521,3755.5,0.19105,0.17635,0.79982,0,2.1967,5.0453,159.32,2.2909,1.5058,0
2530,0.14872,0.3346,0.29106,2.369,23.19,0.48821,0.17275,1.7475,1.1964,0.58471,0.17275,0.81255,0.19802,0.17275,430.45,0.84795,2.9886,0.17275,0.12057000000000001,24.969,1.2126,0.17815,0.1038,0.50502,0.58471,0.77612,1.4875,0.58644,5.8611,0.20984,0.12057000000000001,64.795,5.6331,0.53244,0.17815,1.4657,3.3253,0.7067,0.12434,0.73839,0.038048,0.12434,88.315,63.346000000000004,1.5173,1.908,29.872,0.067184,0.046889,1.5053,0.21261,0.17752,1.1781,1.4239,211380.0,0.16413,0.25435,0.8358700000000001,0.20864,14.618,5.762,54.16,6.7393,2.8868,0
1846,-0.002334,0.55829,0.10537,1.3104,-13.181,0,-0.002334,0.79118,1.9415,0.44171,0.05553,-0.006876,0.055765999999999996,-0.002334,1882.1,0.19393,1.7912,-0.002334,-0.001202,31.366,0.99233,-0.00576,-0.001202,0.22435,-0.002334,0.19393,-0.099541,0.18978,3.7746,0.27984000000000003,9.499999999999999e-05,61.905,5.8962,3.5849,-0.059958,1.9415,?,0.44171,-0.030882,0.06703,0.1775,-0.002967,79.348,47.982,-0.01399,0.81891,30.426,-0.11636,-0.059935,0.79674,0.33945,0.1696,0.7956,0.7956,627.08,-0.030882,-0.005284,1.0011,0,11.637,7.607,63.816,5.7195,3.497,0
4491,0.036908,0.4576,0.078442,1.2841,4.9611,0.12927,0.046656,0.99959,1.0135,0.45741,0.046656,0.16901,0.040472,0.046656,1682.7,0.21691,2.1853,0.046656,0.019024,6.3343,1.1654,0.051159,0.015049000000000002,0.15621,0.45741,0.19561,0.21141,0.12152,4.0476,0.15915,0.019024,41.638,8.7659,0.1118,0.051159,2.4778,1.7183,0.63895,0.02086,0.25548,0.14499,0.02086,42.263000000000005,35.929,0.86717,1.13,6.4196,-0.001442,-0.000588,0.7747,0.27606,0.11408,0.70861,0.98985,875.22,0.013281,0.080689,0.98672,0.39688,57.622,10.159,41.085,8.8839,3.7994,0
808,0.1121,0.13793,0.72419,6.2506,51.51,-0.14007,0.1191,6.2503,1.6348,0.86207,0.1191,0.8635,0.12037,0.1191,255.83,1.4267,7.2503,0.1191,0.072853,78.84100000000001,1.6553,0.11908,0.06857,-0.02097,0.65981,1.376,?,5.2521,2.3931,-0.11877,0.072853,33.215,10.989,10.989,0.11911,1.6348,?,0.86207,0.072858,3.6064,0.023365,0.07284299999999999,81.42699999999999,2.5858,0.31745,3.6903,85.037,0.041399,0.025324,6.2506,0.13793,0.090999,6.2521,6.2521,179.02,0.07286000000000001,0.13003,0.92715,0,4.6296,141.16,30.795,11.853,11.856,0
1108,0.095523,0.65455,0.32106,1.4992,-18.609,0,0.12109,0.52777,1.632,0.34545,0.17109,0.18828,0.081272,0.12109,1801.2,0.20264,1.5278,0.12109,0.074197,88.339,0.94047,0.16655,0.05853,0.73698,0.31822,0.16358,3.3308,8.9675,4.167,0.36493000000000003,0.074651,160.63,2.2723,2.2327,0.17062,1.632,92.227,0.35162,0.10454000000000001,0.093286,0.12251,0.10205,202.22,113.88,0.24184,0.88505,98.653,0.155,0.094973,1.4731,0.64313,0.44008,9.6488,9.8211,4716.5,0.10454000000000001,0.27652,0.9261799999999999,0.017866,4.1318,3.205,143.84,2.5376,45.584,0
2350,0.13456,0.23267,0.28735,2.275,27.73,0.023969,0.16156,3.1384,1.1345,0.73019,0.16156,0.71686,0.14249,0.16156,425.56,0.85769,4.298,0.16156,0.11535999999999999,50.167,1.5,0.16682,0.096081,0.063648,0.73019,0.74164,1.3513,0.5897,4.576,0.08117100000000001,0.11535999999999999,66.636,5.4775,0.717,0.16682,1.4157,43.931,0.73748,0.11911,0.53987,0.037348,0.11911,101.91,51.748000000000005,0.69906,1.4209,56.913,0.12883,0.091988,2.2037,0.22538,0.18256,1.4985,1.5135,10824.0,0.11853,0.18428,0.8814700000000001,0.009983,7.2757,7.0535,58.736999999999995,6.2141,2.8742,0
1254,0.196,0.66451,0.30207,2.0406,33.705,0.002364,0.2422,0.50487,1.7216,0.33549,0.26747,0.83439,0.15978,0.2422,881.73,0.41396,1.5049,0.2422,0.14068,35.684,1.3796,0.26717,0.11385,0.5744,0.29057,0.34443,10.576,0.741,4.2506,0.38563000000000003,0.15320999999999999,73.335,4.9772,2.1742,0.27685,1.7216,1.1543,0.70283,0.16080999999999998,0.007469,0.073824,0.15517999999999998,125.12,89.44,1.1645,1.4608,42.522,0.23429,0.13609000000000002,0.8914,0.29028,0.20092,0.82298,1.7241,5379.4,0.16080999999999998,0.58422,0.8597600000000001,1.0949,10.229,4.081,61.542,5.9309,4.2233,0
5153,0.24041,0.09943,0.45902,5.6168,230.88,0,0.24047,9.0573,0.98611,0.90057,0.24227,2.4186,0.2759,0.24047,133.39,2.7363,10.057,0.24047,0.24386,10.975,1.1345,0.23785,0.2438,0.73055,0.89591,2.7357,131.9,1.0396,4.0308,-0.040887,0.2452,51.773,7.0501,7.0497,0.28516,0.98611,?,0.90057,0.28918,1.4066,0.012301,0.2412,154.94,143.96,8.1079,5.3186,15.44,0.20625,0.20915,5.6165,0.099424,0.14184,2.0396,2.0396,4927.8,0.28918,0.26696,0.75807,0,33.256,2.5354,36.801,9.9182,2.2333,0
2998,-0.006175,0.54483,-0.10846,0.78474,-90.523,0.070364,-0.011256,0.83429,0.98235,0.45455,-0.011256,-0.02234,0.017768,-0.011256,7921.4,0.046078,1.8354,-0.011256,-0.007967,62.075,0.80204,-0.000315,-0.004370000000000001,0.09898,0.45455,0.055404,-0.002192,-0.17939,3.6944,0.38068,-0.007967,127.87,2.8545,-0.000579,-0.000315,1.4613,3.7846,0.49553,-0.000223,0.021321,0.49694,-0.000223,99.369,37.294000000000004,-0.025697,0.30784,60.98,-0.036676,-0.025958,0.72571,0.50385,0.35032,0.7518,0.81959,-536.62,-0.017963999999999997,-0.013584,1.018,0.090162,5.88,9.7871,130.16,2.8042,2.3368,0
2312,0.038468,0.21912,0.42808,3.1455,40.22,0.13994,0.051071,3.0297,1.0496,0.66386,0.051071,0.25597,0.038569,0.051071,1566,0.23307,4.5637,0.051071,0.038569,77.937,1.0198,0.048829,0.029051999999999998,0.17908,0.66386,0.17556,0.38703,1.1495,4.4687,0.079791,0.038569,57.724,6.3232,0.22284,0.048829,1.3373,17.598,0.68346,0.036876,0.5907,0.14754,0.036876,140.51,62.575,0.13606,1.7284,81.8,0.048829,0.036876,2.8642,0.19952,0.15815,1.7827,1.8353,12597.0,0.047217,0.057947,0.95278,0.02952,4.6832,5.833,54.998999999999995,6.6365,3.5557,0
2242,-0.008519,1.0407,-0.06728,0.93535,-65.339,-0.076177,-0.006928,-0.039137,3.4196,-0.040731,0.065243,-0.006657,0.002873,-0.006928,38659,0.009442,0.96086,-0.006928,-0.002026,57.683,1.4722,0.054247,-0.002491,-0.10025,-0.084696,0.007913,0.75164,-2.5342,3.0559,0.30285,0.005416,112.89,3.2333,3.2333,0.054592,3.4196,?,-0.040731,0.015964,0.004896,0.4886,0.015863,103.36,45.676,-0.015763,0.41608,58.619,0.037493,0.010964,0.93535,1.0407,0.30928,-1.5342,-1.5342,-76.516,0.015964,0.20914,1.002,0,6.3276,7.9911,111.08,3.2858,128.81,0
1339,-0.13423,0.62129,0.23518,1.3789,-13.43,-0.51696,-0.13423,0.60957,2.6059,0.37871,-0.13423,-0.21628,-0.033363,-0.13423,-2608.3,-0.13994,1.6096,-0.13423,-0.051509000000000006,40.696,0.64566,0,-0.051509000000000006,-0.20125,-0.4788,-0.13994,?,1.631,3.216,0.22325,-0.10302,103.36,3.5314,3.5276,0.022248,2.6059,?,0.37871,0.008537999999999999,0.10337,0.43795,0.0,110.88,70.189,-0.46199,0.9108,48.387,-0.047287,-0.018146000000000002,1.3775,0.62062,0.28318,2.6264,2.6264,386.71,0.15896,-0.35443,0.84341,0,8.969,5.2002,86.929,4.1988,18.072,0
3729,0.14713,0.7634,0.063372,1.083,-42.21,0.47092,0.14459,0.16885,1.0501,0.1289,0.14459,0.18941,0.06577100000000001,0.14459,1767,0.20656,1.3099,0.14459,0.06031,9.754,1.1386,0.14797,0.061366,0.47269,0.1289,0.20988,0.64807,0.36584,5.492,0.28633000000000003,0.06031,122.04,2.9908,0.19382,0.14797,2.4592,?,0.1289,0.061716,0.44852,0.15583,0.061716,73.742,63.986999999999995,2.2963,0.99909,10.243,0.13487,0.056254,1.083,0.7634,0.33436,0.74411,0.74411,19676.0,0.047695,1.1414,0.95231,0,37.42,5.7042,116.22,3.1406,13.841,0
3841,0.051777,0.947,0.36493,1.7112,-126.24,0.050433,0.067684,0.051643,1.097,0.048906,0.067684,0.1319,0.06744299999999999,0.067684,4393.1,0.083086,1.056,0.067684,0.058016,229.5,1.7875,0.10574,0.044381,0.069228,0.048906,0.066289,0.99427,2.9928,5.3928,0.75122,0.058016,176.11,2.0725,0.11166,0.10574,1.1695,0.33313,0.48276,0.09063600000000001,0.13848,0.2667,0.09063600000000001,252.48,22.986,0.070586,0.28166,251.75,0.094743,0.081209,0.92721,0.51314,0.4825,0.40108,3.9592,90156.0,0.088415,1.0587,0.91158,8.8713,1.5904,15.879,160.54,2.2735,9.5677,0
4798,0.21847,0.02362,0.8541,37.16,74.703,0,0.26973,41.337,4.4062,0.97638,0.33045,11.419,0.074817,0.26973,26.153,13.957,42.337,0.26973,0.061216,0.0,2.1192,0.28503,0.049582999999999995,-0.041369,0.78752,11.787,4.6939,6.9848,2.6733,-0.067212,0.061893,2.092,174.48,174.48,0.28494,4.4062,?,0.97638,0.064669,14.018,0.002282,0.064689,45.28,45.28,?,37.16,0,0.2251,0.051088,37.16,0.02362,0.005731,7.9848,7.9848,402.49,0.064669,0.22376,0.9394100000000001,0,?,8.061,1.9567,186.54,36.034,0
1372,0.024673,0.11191,0.29785,5.8127,11.571,0.10614,0.024673,7.5162,1.0405,0.8411,0.024673,0.39866,0.12067,0.024673,422.54,0.86383,8.9361,0.024673,0.0308,123.81,1.1268,0.030801,0.0308,0.10614,0.8411,0.86383,0.40006,0.46521,4.9584,0.10463,0.0308,29.341,12.44,0.27524,0.030801,0.80914,1.7597,0.89112,0.03845,0.51352,0.035791,0.03845,149.43,25.622,0.090799,1.4221,128.82,-0.041194,-0.051424,3.2147,0.061889,0.080385,1.3137,1.3918,27064.0,0.038901,0.029334,0.9611,0.059465,2.948,14.246,28.199,12.944,1.2512,0
4363,0.032917,0.68452,-0.14067,0.60906,-133.82,0.38739,0.039884,0.45608,1.0647,0.3122,0.039884,0.11084,0.067163,0.039884,4133.6,0.0883,1.4609,0.039884,0.044319,66.244,0.32124,0.055359,0.036576,0.39435,0.3122,0.078121,0.65492,-0.18016,3.9683,0.7540100000000001,0.044319,155.38,2.3491,0.080873,0.055359,0.90295,0.17194,0.63689,0.061514,0.023641,0.29644,0.061514,85.436,19.192,0.20153,0.15515,70.528,0.0348,0.038669,0.32016,0.35983,0.42569,0.39982,0.81564,-1307.9,0.060738,0.10543,0.93926,1.04,5.5099,19.018,145.94,2.501,1.1525,0
5014,0.10083,0.35954,0.46568,2.5121,-221.42,0,0.10083,1.7813,2.6418,0.64046,0.11194,0.32741,0.37767,0.10083,131.53,2.775,2.7813,0.10083,0.038167,51.36,0.98388,0,0.038167,0.4133,0.62074,2.775,0,2.0572,4.2662,0.13560999999999998,0.086507,148.3,2.4613,2.1082,0.038522,2.6418,?,0.64046,0.014582,0.031844,0.013362,0.0,105.53,54.175,0.27124,1.3051,179,-0.8969,-0.33951,2.1517,0.30796,0.40629,2.8293,2.8293,8595.0,0.71308,0.15743,0.29164,0,7.1067,6.7375,42.549,8.5783,11.67,0
2955,0.062417,0.44645,0.27164,1.9683,-21.005,0,0.07877,1.2399,1.0162,0.55355,0.10197,0.28079,0.11304000000000002,0.07877,1418.7,0.25729,2.2399,0.07877,0.077517,44.161,1.2521,0.094998,0.061423,0.29129,0.55162,0.22066,4.0943,0.60656,4.7443,0.37512,0.082151,111.44,3.2754,2.0582,0.097307,1.0162,4.8631,0.64181,0.095759,0.94628,0.11352,0.093486,102.98,58.821999999999996,0.50767,1.53,48.838,0.058903,0.057966,1.2368,0.28053,0.3053,1.2361,1.4332,15075.0,0.095759,0.11276,0.92348,0.15945,8.2652,6.2052,100.77,3.6223,2.2691,0
3946,0.088813,0.47244,-0.083476,0.74057,-41.31,0,0.11273,1.1166,1.3015,0.52756,0.14394,0.35034,0.18004,0.11273,735.91,0.49598,2.1166,0.11273,0.086612,9.5719,1.1075,0.14056,0.068237,0.3942,0.46181,0.44536,4.5031,-0.10959,4.6873,0.36007,0.08809,97.431,3.7463,2.5514,0.096113,1.3015,1.3549,0.67823,0.07384600000000001,0.032836,0.060072,0.10800000000000001,63.863,54.291000000000004,2.602,0.63449,10.335,0.018965,0.014571,0.50438,0.32177,0.26693,0.69259,0.89041,-4062.8,0.07384600000000001,0.16835,0.9166,0.28562,38.132,6.723,90.236,4.045,1.7087,0
2604,1.0959,0.31859,0.6746,3.1175,34.44,0,1.0959,2.1388,3.391,0.68141,1.1541,3.4398,0.32534,1.0959,105.41,3.4628,3.1388,1.0959,0.32318,48.873999999999995,1.0623,1.134,0.32318,3.3827,0.67954,3.4628,19.477,99.07,3.1256,0.070971,0.32318,51.073,7.1466,7.1466,1.1142,3.391,?,0.68141,0.32855999999999996,0.25535,0.009304,0.33443,98.149,49.275,2.4135,1.6923,72.79,1.1267,0.33226,3.1175,0.31859,0.13993,100.07,100.07,900.94,0.32855999999999996,1.6083,0.6805899999999999,0,7.4682,7.4075,34.292,10.644,497.99,0
1165,0.020952,0.42806,0.38377,2.8676,16.198,0.19225,0.02998,1.3256,1.0202,0.56745,0.02998,0.1459,0.038697,0.02998,1465.6,0.24904,2.3361,0.02998,0.010883,33.724000000000004,1.0346,0.047322,0.007606,0.23486,0.56745,0.22795,0.17525,0.93433,4.0142,0.15005,0.010883,27.776,13.141,0.11055,0.047322,2.7597,1.5039,0.79002,0.017178,0.12605,0.11354,0.017178,74.642,40.918,0.082319,1.629,34.404,-0.0293,-0.010636,1.3766,0.20549,0.076097,1.3815,1.9234,3964.9,0.019787,0.036924,0.98021,0.39223,10.823,8.9202,27.226,13.406,6.7069,0
5161,0.06543,0.4374,0.46913,2.0725,-6.9175,0.49692,0.06543,1.2862,1.9193,0.5626,0.093131,0.14959,0.042994,0.06543,1934.7,0.18866,2.2862,0.06543,0.034091,94.381,1.1223,0.089061,0.034091,0.1312,0.56235,0.18866,3.2151,5.0188,3.5945,0.22132,0.04501,87.864,4.1541,4.1541,0.10229,1.9193,?,0.5626,0.05329400000000001,0.045809,0.13735,0.046403,168.59,74.205,0.13184,0.93789,99.694,0.071973,0.037499,2.0725,0.4374,0.24072,6.0188,6.0188,1844.1,0.05329400000000001,0.1163,0.96634,0,3.8673,4.9188,83.181,4.388,20.533,0
5058,0.13449,0.3736,0.16395,1.6602,3.6678,0.48093,0.16486,1.6767,2.1026,0.6264,0.18872,0.66389,0.0979,0.16486,662.47,0.55097,2.6767,0.16486,0.07841000000000001,24.913,1.2826,0.17055,0.063967,0.39374,0.61692,0.46969,7.1494,0.27896,3.7538,0.15579,0.08517899999999999,46.368,7.8718,5.2323,0.1478,2.1026,2.1455,0.75167,0.07029500000000001,0.1892,0.058871,0.081117,63.413999999999994,38.501,0.93719,1.0823,26.796,0.12957,0.061627,1.1035,0.24833,0.12704,1.0658,1.279,930.09,0.07029500000000001,0.21471,0.92309,0.19998,14.651,9.4802,43.108999999999995,8.467,3.5775,0
2803,0.078399,0.33278,0.57017,2.7133,53.866,0.012657,0.095174,2.005,1.4615,0.66722,0.14568,0.28599,0.06904,0.095174,1203.8,0.3032,3.005,0.095174,0.065121,90.471,1.1844,0.13693,0.053642999999999996,0.17662,0.13967,0.2528,2.7114,5.8753,3.4819,0.16452999999999998,0.06516799999999999,91.81,3.9756,3.9756,0.13848,1.4615,?,0.66722,0.094751,0.30993,0.077756,0.093694,199.75,109.28,0.21642,1.6248,99.941,0.13121,0.089776,2.7133,0.33278,0.25153,6.8753,6.8753,1729.3,0.094751,0.1175,0.9356700000000001,0,4.0344,3.3401,83.111,4.3917,15.06,0
